pic,source_file,CY_index,h11,h21,rk_bk,sq_bk,dp_bk,bk_match,hodge_match,rankS,h11_minus_rankS,pic_expected,kernel_dim_match,pic1_scale_k
2,Example_Files/Y.v18.txt,2831,14,28,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,2875,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,2953,14,29,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,2986,14,30,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,2999,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3057,14,29,12,24,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3082,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3159,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3164,14,28,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3168,14,27,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3199,14,28,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3204,14,26,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3219,14,27,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3232,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3243,14,26,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3275,14,26,12,18,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3284,14,28,12,21,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3288,14,24,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3335,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3460,14,28,12,20,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3644,14,29,12,16,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3688,14,27,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3729,14,27,12,20,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3732,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3748,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3801,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3884,14,27,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3937,14,26,12,16,16,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3938,14,28,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3956,14,28,12,20,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3987,14,27,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,3991,14,31,12,24,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4004,14,31,12,23,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4030,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4059,14,29,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4073,14,25,12,17,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4092,14,26,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4109,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4162,14,31,12,21,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4190,14,26,12,17,19,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4203,14,28,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4264,14,29,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4267,14,29,12,21,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4270,14,27,12,18,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4282,14,32,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4286,14,34,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4314,14,31,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4419,14,28,12,20,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4434,14,27,12,21,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4437,14,27,12,24,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4502,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4513,14,26,12,17,19,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4560,14,26,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4568,14,26,12,18,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4667,14,26,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4742,14,29,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4756,14,24,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4760,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4814,14,29,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4829,14,28,12,23,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4845,14,24,12,17,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4862,14,26,12,15,18,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4872,14,28,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4984,14,26,12,20,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,4998,14,28,12,25,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5030,14,28,12,22,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5046,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5099,14,29,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5112,14,26,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5202,14,26,12,21,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5219,14,28,12,16,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5225,14,29,12,17,17,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5240,14,26,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5312,14,28,12,24,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5313,14,28,12,22,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5314,14,29,12,25,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5337,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5353,14,27,12,15,17,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5448,14,28,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5452,14,28,12,26,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5470,14,29,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5541,14,26,12,14,14,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5586,14,27,12,18,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5661,14,30,12,23,30,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,5700,14,26,12,17,20,True,True,12,2,2,True,
1,Example_Files/Y.v18.txt,5768,14,26,13,17,18,True,True,13,1,1,True,1.0
2,Example_Files/Y.v18.txt,6262,14,30,12,21,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6279,14,32,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6315,14,30,12,18,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6336,14,30,12,21,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6350,14,29,12,24,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6714,14,37,12,17,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6719,14,36,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6827,14,36,12,22,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,6864,14,34,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7141,14,36,12,16,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7167,14,36,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7169,14,36,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7170,14,36,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7441,14,28,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7609,14,35,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7671,14,36,12,21,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7692,14,36,12,21,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7775,14,33,12,21,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7835,14,28,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7849,14,28,12,20,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7946,14,28,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7956,14,28,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7982,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,7996,14,29,12,21,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8033,14,29,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8059,14,28,12,22,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8062,14,28,12,23,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8077,14,26,12,22,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8079,14,28,12,18,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8084,14,26,12,19,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8095,14,31,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8102,14,28,12,20,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8139,14,28,12,17,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8172,14,28,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8190,14,26,12,23,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8207,14,31,12,21,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8325,14,28,12,17,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8353,14,28,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8406,14,29,12,22,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8426,14,28,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8514,14,27,12,17,18,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8650,14,29,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8752,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,8804,14,31,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9000,14,29,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9074,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9076,14,29,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9116,14,24,12,17,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9224,14,26,12,17,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9277,14,28,12,24,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9290,14,28,12,18,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9292,14,27,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9345,14,27,12,15,17,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9386,14,28,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9477,14,27,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9496,14,26,12,14,16,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9562,14,28,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9564,14,28,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9624,14,26,12,16,18,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9663,14,31,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9681,14,30,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9690,14,31,12,21,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9759,14,32,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9901,14,26,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,9913,14,31,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10063,14,28,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10080,14,28,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10096,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10135,14,28,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10137,14,27,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10336,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10355,14,30,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10421,14,24,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10443,14,31,12,18,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10454,14,33,12,24,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10460,14,31,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10468,14,28,12,18,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10478,14,33,12,25,30,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10487,14,30,12,24,32,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10503,14,28,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10518,14,26,12,20,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10521,14,24,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10563,14,42,12,18,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10567,14,27,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10568,18,23,16,36,39,True,True,16,2,2,True,
2,Example_Files/Y.v18.txt,10570,18,23,16,34,40,True,True,16,2,2,True,
2,Example_Files/Y.v18.txt,10617,14,28,12,23,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10620,14,28,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10652,14,28,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10656,14,28,12,21,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10691,14,28,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10721,14,28,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10723,14,28,12,24,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10739,14,29,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10777,14,26,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10804,16,25,14,33,40,True,True,14,2,2,True,
1,Example_Files/Y.v18.txt,10805,14,26,13,18,21,True,True,13,1,1,True,1.0
2,Example_Files/Y.v18.txt,10810,14,29,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10819,17,23,15,21,26,True,True,15,2,2,True,
2,Example_Files/Y.v18.txt,10821,14,26,12,21,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10824,14,36,12,17,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10832,14,28,12,20,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10833,14,26,12,20,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10844,14,26,12,17,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10866,14,38,12,22,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10879,14,36,12,24,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10919,14,40,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,10973,14,28,12,18,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11071,14,35,12,20,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11072,14,35,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11134,14,40,12,22,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11187,14,33,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11242,14,38,12,24,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11261,14,32,12,21,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11485,14,33,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11655,14,30,12,17,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11664,14,28,12,21,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11669,14,30,12,18,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11732,14,27,12,17,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11779,14,32,12,20,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11782,14,28,12,22,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11794,14,28,12,23,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11848,14,34,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11853,14,32,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11858,14,34,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11904,14,33,12,22,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11907,14,31,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11927,14,30,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,11993,14,30,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12146,14,31,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12230,14,28,12,19,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12238,14,28,12,19,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12267,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12333,14,31,12,20,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12368,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12398,14,30,12,16,16,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12436,14,33,12,21,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12489,14,29,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12553,14,26,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12577,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12612,14,35,12,24,30,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12620,14,29,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12623,14,28,12,25,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12625,14,29,12,19,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12644,17,23,15,31,39,True,True,15,2,2,True,
2,Example_Files/Y.v18.txt,12649,14,28,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12650,14,28,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12656,14,30,12,24,33,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12693,14,29,12,23,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12703,14,26,12,18,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12704,15,28,13,29,38,True,True,13,2,2,True,
2,Example_Files/Y.v18.txt,12717,14,31,12,26,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12719,14,26,12,24,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12743,14,29,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12744,14,24,12,21,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12748,14,31,12,26,31,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12787,14,28,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12815,14,26,12,21,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12833,14,26,12,20,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12874,14,32,12,22,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12947,14,28,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12990,17,23,15,33,42,True,True,15,2,2,True,
2,Example_Files/Y.v18.txt,12991,14,26,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,12992,14,26,12,21,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13008,14,29,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13009,14,29,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13031,14,26,12,19,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13032,15,25,13,29,39,True,True,13,2,2,True,
2,Example_Files/Y.v18.txt,13071,14,26,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13073,14,29,12,22,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13079,14,26,12,22,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13100,14,29,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13120,14,28,12,18,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13122,14,27,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13158,14,29,12,18,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13179,14,29,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13198,14,28,12,18,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13213,14,30,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13216,14,30,12,18,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13251,14,31,12,20,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13323,14,34,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13325,14,34,12,21,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,13377,14,33,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14017,14,37,12,22,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14121,14,37,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14200,14,33,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14220,14,31,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14246,14,33,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14259,14,31,12,24,32,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14759,14,38,12,20,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14788,14,37,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14881,14,35,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,14932,14,31,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15206,14,31,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15318,14,28,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15328,14,26,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15336,14,31,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15342,14,28,12,20,28,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15353,14,29,12,20,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15369,14,32,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15382,14,31,12,23,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15420,14,29,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15439,14,33,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15454,14,31,12,21,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15543,14,28,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15547,14,32,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15625,14,31,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15646,14,31,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15663,14,31,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15745,14,27,12,17,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15755,14,29,12,23,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15766,14,29,12,22,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15834,14,33,12,22,25,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15939,14,30,12,21,22,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15986,14,26,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,15997,14,26,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16043,15,25,13,22,30,True,True,13,2,2,True,
2,Example_Files/Y.v18.txt,16141,14,27,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16144,14,28,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16159,14,28,12,24,29,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16168,14,26,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16228,14,32,12,21,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16275,14,34,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16288,14,34,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16310,14,34,12,19,21,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16323,14,31,12,20,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16361,14,27,12,19,24,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16372,14,32,12,20,20,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16374,14,31,12,24,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16423,14,29,12,19,23,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16443,14,29,12,22,27,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16493,14,28,12,23,26,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16578,15,27,13,20,26,True,True,13,2,2,True,
2,Example_Files/Y.v18.txt,16602,15,29,13,26,30,True,True,13,2,2,True,
2,Example_Files/Y.v18.txt,16603,15,33,13,29,31,True,True,13,2,2,True,
2,Example_Files/Y.v18.txt,16619,14,29,12,19,19,True,True,12,2,2,True,
2,Example_Files/Y.v18.txt,16694,14,26,12,19,25,True,True,12,2,2,True,
